   13  16            34.35540
   13  17             3.93789
   13  18             0.20598
   13  19             0.03571
   13  20             0.01570
   13  21             0.01250
   13  22             0.01213
   13  23             0.00813
   13  24             0.00635
   13  25             0.00601
   13  26             0.00408
   13  27             0.00613
   13  28             0.00342
   13  29             0.00174
   13  30             0.00238
   13  31             0.00174
   13  32             0.00156
   13  33             0.00092
   13  34             0.00103
   13  35             0.00097
   13  36             0.00069
   13  37             0.00048
   13  38             0.00039
   13  39             0.00042
   13  40             0.00038
   13  41             0.00035
   13  42             0.00027
   13  43             0.00026
   13  44             0.00032
   13  45             0.00021
   13  46             0.00016
   13  47             0.00016
   13  48             0.00015
   13  49             0.00014
   13  50             0.00011
   14  17           752.67749
   14  18      34524680.00000
   14  19             1.54759
   14  20            20.57124
   14  21             1.14617
   14  22             2.43987
   14  23             0.21227
   14  24             0.17788
   14  25             0.07631
   14  26             0.05324
   14  27             0.00865
   14  28             0.03199
   14  29             0.01247
   14  30             0.01060
   14  31             0.00584
   14  32             0.00434
   14  33             0.00165
   14  34             0.00189
   14  35             0.00159
   14  36             0.00102
   14  37             0.00096
   14  38             0.00065
   14  39             0.00062
   14  40             0.00063
   14  41             0.00055
   14  42             0.00044
   14  43             0.00046
   14  44             0.00043
   14  45             0.00048
   14  46             0.00035
   14  47             0.00033
   14  48             0.00025
   14  49             0.00034
   14  50             0.00037
   14  51             0.00017
   14  52             0.00015
   14  53             0.00014
   14  54             0.00012
   15  17          1307.69226
   15  18       1978597.12500
   15  19             9.02751
   15  20             7.90001
   15  21             0.93658
   15  22             1.15471
   15  23             0.37154
   15  24             0.35189
   15  25             0.15012
   15  26             0.08785
   15  27             0.03836
   15  28             0.01259
   15  29             0.01408
   15  30             0.01521
   15  31             0.00655
   15  32             0.00547
   15  33             0.00188
   15  34             0.00218
   15  35             0.00179
   15  36             0.00138
   15  37             0.00105
   15  38             0.00097
   15  39             0.00062
   15  40             0.00058
   15  41             0.00053
   15  42             0.00046
   15  43             0.00038
   15  44             0.00038
   15  45             0.00037
   15  46             0.00032
   15  47             0.00039
   15  48             0.00025
   15  49             0.00024
   15  50             0.00021
   15  51             0.00020
   15  52             0.00017
   15  53             0.00014
   15  54             0.00012
   15  55             0.00012
   15  56             0.00009
   15  57             0.00011
   15  58             0.00011
   16  19       7257660.50000
   16  21           172.00916
   16  22          5974.29053
   16  23             5.10707
   16  24            83.58868
   16  25             2.47344
   16  26             3.90178
   16  27             0.42423
   16  28             0.13693
   16  29             0.06607
   16  30             0.06792
   16  31             0.02320
   16  32             0.01393
   16  33             0.00400
   16  34             0.00480
   16  35             0.00316
   16  36             0.00276
   16  37             0.00174
   16  38             0.00181
   16  39             0.00150
   16  40             0.00113
   16  41             0.00083
   16  42             0.00071
   16  43             0.00050
   16  44             0.00041
   16  45             0.00047
   16  46             0.00044
   16  47             0.00039
   16  48             0.00031
   16  49             0.00030
   16  50             0.00027
   16  51             0.00028
   16  52             0.00028
   16  53             0.00025
   16  54             0.00027
   16  55             0.00023
   16  56             0.00017
   16  57             0.00015
   16  58             0.00010
   16  59             0.00013
   16  60             0.00012
   17  19         46220.51172
   17  21          1525.08777
   17  22           617.05371
   17  23            15.46006
   17  24            10.58620
   17  25             2.85341
   17  26             3.28389
   17  27             0.75156
   17  28             0.45770
   17  29             0.19936
   17  30             0.05959
   17  31             0.02556
   17  32             0.02059
   17  33             0.00554
   17  34             0.00702
   17  35             0.00423
   17  36             0.00358
   17  37             0.00203
   17  38             0.00226
   17  39             0.00188
   17  40             0.00147
   17  41             0.00129
   17  42             0.00117
   17  43             0.00102
   17  44             0.00050
   17  45             0.00056
   17  46             0.00051
   17  47             0.00052
   17  48             0.00044
   17  49             0.00038
   17  50             0.00029
   17  51             0.00025
   17  52             0.00024
   17  53             0.00021
   17  54             0.00024
   17  55             0.00030
   17  56             0.00021
   17  57             0.00021
   17  58             0.00017
   17  59             0.00015
   17  60             0.00012
   17  61             0.00013
   17  62             0.00011
   18  21     124465216.00000
   18  23         64533.64844
   18  24      37803600.00000
   18  25            87.86183
   18  26          2324.07178
   18  27             8.32289
   18  28            24.63227
   18  29             1.09021
   18  30             0.21232
   18  31             0.06683
   18  32             0.04179
   18  33             0.00823
   18  34             0.01591
   18  35             0.00618
   18  36             0.00712
   18  37             0.00314
   18  38             0.00372
   18  39             0.00264
   18  40             0.00236
   18  41             0.00206
   18  42             0.00169
   18  43             0.00165
   18  44             0.00104
   18  45             0.00090
   18  46             0.00081
   18  47             0.00073
   18  48             0.00065
   18  49             0.00056
   18  50             0.00045
   18  51             0.00039
   18  52             0.00038
   18  53             0.00033
   18  54             0.00032
   18  55             0.00038
   18  56             0.00033
   18  57             0.00033
   18  58             0.00022
   18  59             0.00020
   18  60             0.00018
   18  61             0.00015
   18  62             0.00013
   18  63             0.00011
   18  64             0.00016
   18  65             0.00015
   19  21       4519563.00000
   19  23         28584.98242
   19  24        352855.31250
   19  25           883.70355
   19  26          1365.58643
   19  27            68.29019
   19  28            73.15820
   19  29             1.73266
   19  30             1.19295
   19  31             0.68459
   19  32             0.13945
   19  33             0.01038
   19  34             0.00878
   19  35             0.00847
   19  36             0.00920
   19  37             0.00389
   19  38             0.00561
   19  39             0.00314
   19  40             0.00287
   19  41             0.00230
   19  42             0.00188
   19  43             0.00160
   19  44             0.00128
   19  45             0.00107
   19  46             0.00091
   19  47             0.00080
   19  48             0.00069
   19  49             0.00063
   19  50             0.00060
   19  51             0.00044
   19  52             0.00043
   19  53             0.00039
   19  54             0.00037
   19  55             0.00035
   19  56             0.00033
   19  57             0.00041
   19  58             0.00024
   19  59             0.00027
   19  60             0.00019
   19  61             0.00017
   19  62             0.00015
   19  63             0.00013
   19  64             0.00013
   19  65             0.00013
   19  66             0.00011
   19  67             0.00011
   19  68             0.00009
   20  25    3452897024.00000
   20  27           744.44348
   20  28     869523584.00000
   20  29           583.85901
   20  30            40.87446
   20  31            34.68164
   20  32             0.61215
   20  33             0.01855
   20  34             0.09811
   20  35             0.01906
   20  36             0.02416
   20  37             0.00701
   20  38             0.00789
   20  39             0.00483
   20  40             0.00429
   20  41             0.00378
   20  42             0.00270
   20  43             0.00254
   20  44             0.00203
   20  45             0.00199
   20  46             0.00142
   20  47             0.00149
   20  48             0.00111
   20  49             0.00100
   20  50             0.00085
   20  51             0.00066
   20  52             0.00068
   20  53             0.00062
   20  54             0.00056
   20  55             0.00052
   20  56             0.00050
   20  57             0.00070
   20  58             0.00042
   20  59             0.00044
   20  60             0.00044
   20  61             0.00041
   20  62             0.00024
   20  63             0.00020
   20  64             0.00018
   20  65             0.00018
   20  66             0.00015
   20  67             0.00013
   20  68             0.00012
   20  69             0.00013
   20  70             0.00011
   20  71             0.00011
   20  72             0.00010
   21  25        180182.18750
   21  26         28747.08594
   21  27          1328.07935
   21  28           397.46014
   21  29            44.70219
   21  30             2.94903
   21  31             3.23104
   21  32             0.13286
   21  33             0.03880
   21  34             0.02739
   21  35             0.01618
   21  36             0.01454
   21  37             0.00670
   21  38             0.00823
   21  39             0.00530
   21  40             0.00496
   21  41             0.00416
   21  42             0.00346
   21  43             0.00293
   21  44             0.00206
   21  45             0.00169
   21  46             0.00158
   21  47             0.00139
   21  48             0.00130
   21  49             0.00113
   21  50             0.00090
   21  51             0.00075
   21  52             0.00083
   21  53             0.00072
   21  54             0.00067
   21  55             0.00062
   21  56             0.00056
   21  57             0.00062
   21  58             0.00052
   21  59             0.00039
   21  60             0.00042
   21  61             0.00034
   21  62             0.00027
   21  63             0.00027
   21  64             0.00024
   21  65             0.00022
   21  66             0.00021
   21  67             0.00018
   21  68             0.00016
   21  69             0.00015
   21  70             0.00013
   21  71             0.00013
   21  72             0.00012
   21  73             0.00012
   21  74             0.00014
   22  29         11239.44531
   22  30         63773.89844
   22  31           227.82892
   22  32            29.54352
   22  33             0.19597
   22  34             0.36365
   22  35             0.03982
   22  36             0.14129
   22  37             0.02200
   22  38             0.03928
   22  39             0.01915
   22  40             0.01551
   22  41             0.01233
   22  42             0.00946
   22  43             0.00790
   22  44             0.00654
   22  45             0.00481
   22  46             0.00409
   22  47             0.00342
   22  48             0.00258
   22  49             0.00267
   22  50             0.00203
   22  51             0.00157
   22  52             0.00157
   22  53             0.00144
   22  54             0.00129
   22  55             0.00121
   22  56             0.00108
   22  57             0.00117
   22  58             0.00085
   22  59             0.00067
   22  60             0.00064
   22  61             0.00046
   22  62             0.00040
   22  63             0.00031
   22  64             0.00028
   22  65             0.00028
   22  66             0.00024
   22  67             0.00024
   22  68             0.00021
   22  69             0.00021
   22  70             0.00019
   22  71             0.00018
   22  72             0.00017
   22  73             0.00015
   22  74             0.00014
   22  75             0.00014
   22  76             0.00012
   23  27       8499902.00000
   23  29           440.88312
   23  30            29.81662
   23  31             4.51932
   23  32             0.82650
   23  33             0.29652
   23  34             0.12319
   23  35             0.05562
   23  36             0.03666
   23  37             0.01478
   23  38             0.02192
   23  39             0.01668
   23  40             0.01101
   23  41             0.00901
   23  42             0.00759
   23  43             0.00579
   23  44             0.00473
   23  45             0.00401
   23  46             0.00360
   23  47             0.00322
   23  48             0.00292
   23  49             0.00245
   23  50             0.00188
   23  51             0.00151
   23  52             0.00157
   23  53             0.00143
   23  54             0.00131
   23  55             0.00120
   23  56             0.00106
   23  57             0.00109
   23  58             0.00067
   23  59             0.00055
   23  60             0.00054
   23  61             0.00043
   23  62             0.00041
   23  63             0.00038
   23  64             0.00035
   23  65             0.00032
   23  66             0.00028
   23  67             0.00027
   23  68             0.00021
   23  69             0.00021
   23  70             0.00019
   23  71             0.00019
   23  72             0.00018
   23  73             0.00017
   23  74             0.00018
   23  75             0.00017
   23  76             0.00015
   23  77             0.00012
   23  78             0.00011
   24  31            60.82066
   24  32          2812.00415
   24  33             2.07330
   24  34             9.88742
   24  35             0.35942
   24  36             0.73452
   24  37             0.07223
   24  38             0.19244
   24  39             0.14733
   24  40             0.09065
   24  41             0.05849
   24  42             0.04385
   24  43             0.02378
   24  44             0.01764
   24  45             0.01379
   24  46             0.01160
   24  47             0.00908
   24  48             0.00859
   24  49             0.00792
   24  50             0.00593
   24  51             0.00390
   24  52             0.00436
   24  53             0.00380
   24  54             0.00331
   24  55             0.00161
   24  56             0.00165
   24  57             0.00115
   24  58             0.00124
   24  59             0.00081
   24  60             0.00083
   24  61             0.00067
   24  62             0.00063
   24  63             0.00055
   24  64             0.00049
   24  65             0.00045
   24  66             0.00039
   24  67             0.00036
   24  68             0.00030
   24  69             0.00028
   24  70             0.00025
   24  71             0.00025
   24  72             0.00023
   24  73             0.00023
   24  74             0.00021
   24  75             0.00020
   24  76             0.00019
   24  77             0.00019
   24  78             0.00016
   24  79             0.00015
   25  29      42613456.00000
   25  31          5812.85986
   25  32            46.35484
   25  33             1.24393
   25  34             1.05738
   25  35             0.43768
   25  36             0.20627
   25  37             0.06177
   25  38             0.06367
   25  39             0.05310
   25  40             0.04132
   25  41             0.05565
   25  42             0.02095
   25  43             0.01405
   25  44             0.01052
   25  45             0.01008
   25  46             0.00744
   25  47             0.00595
   25  48             0.00586
   25  49             0.00549
   25  50             0.00444
   25  51             0.00289
   25  52             0.00342
   25  53             0.00298
   25  54             0.00264
   25  55             0.00137
   25  56             0.00175
   25  57             0.00113
   25  58             0.00124
   25  59             0.00087
   25  60             0.00090
   25  61             0.00076
   25  62             0.00064
   25  63             0.00057
   25  64             0.00049
   25  65             0.00046
   25  66             0.00042
   25  67             0.00040
   25  68             0.00035
   25  69             0.00031
   25  70             0.00029
   25  71             0.00027
   25  72             0.00024
   25  73             0.00025
   25  74             0.00022
   25  75             0.00021
   25  76             0.00019
   25  77             0.00018
   25  78             0.00016
   25  79             0.00016
   25  80             0.00014
   26  33           578.67242
   26  34      98349808.00000
   26  35            17.59353
   26  36           654.62384
   26  37             0.69691
   26  38             3.40126
   26  39             0.49513
   26  40             0.77025
   26  41             0.82863
   26  42             0.30150
   26  43             0.25399
   26  44             0.10607
   26  45             0.06982
   26  46             0.06634
   26  47             0.04494
   26  48             0.03154
   26  49             0.02974
   26  50             0.02129
   26  51             0.01234
   26  52             0.01428
   26  53             0.01165
   26  54             0.00954
   26  55             0.00228
   26  56             0.00265
   26  57             0.00167
   26  58             0.00204
   26  59             0.00128
   26  60             0.00115
   26  61             0.00127
   26  62             0.00125
   26  63             0.00118
   26  64             0.00086
   26  65             0.00074
   26  66             0.00066
   26  67             0.00054
   26  68             0.00049
   26  69             0.00044
   26  70             0.00041
   26  71             0.00038
   26  72             0.00031
   26  73             0.00034
   26  74             0.00030
   26  75             0.00029
   26  76             0.00026
   26  77             0.00025
   26  78             0.00022
   26  79             0.00022
   26  80             0.00018
   26  81             0.00018
   27  31     511274592.00000
   27  33         35191.08203
   27  34         60967.16797
   27  35           149.43742
   27  36             9.03001
   27  37             1.36346
   27  38             0.38760
   27  39             0.13586
   27  40             0.06567
   27  41             0.05535
   27  42             0.04805
   27  43             0.03544
   27  44             0.03327
   27  45             0.02208
   27  46             0.01900
   27  47             0.01467
   27  48             0.01635
   27  49             0.01269
   27  50             0.01082
   27  51             0.00590
   27  52             0.00814
   27  53             0.00646
   27  54             0.00611
   27  55             0.00553
   27  56             0.00457
   27  57             0.00269
   27  58             0.00217
   27  59             0.00186
   27  60             0.00163
   27  61             0.00134
   27  62             0.00125
   27  63             0.00130
   27  64             0.00096
   27  65             0.00081
   27  66             0.00075
   27  67             0.00067
   27  68             0.00060
   27  69             0.00056
   27  70             0.00047
   27  71             0.00042
   27  72             0.00035
   27  73             0.00037
   27  74             0.00033
   27  75             0.00031
   27  76             0.00028
   27  77             0.00027
   27  78             0.00024
   27  79             0.00023
   27  80             0.00020
   27  81             0.00019
   27  82             0.00015
   28  35 3283991658496.00000
   28  37           175.17624
   28  38       9793370.00000
   28  39             4.07371
   28  40           180.57413
   28  41            27.17890
   28  42            14.12084
   28  43             3.62104
   28  44             2.47778
   28  45             1.09944
   28  46             1.63266
   28  47             0.67865
   28  48             0.49857
   28  49             0.25769
   28  50             0.14044
   28  51             0.05853
   28  52             0.05621
   28  53             0.03894
   28  54             0.02936
   28  55             0.02841
   28  56             0.01557
   28  57             0.00327
   28  58             0.00690
   28  59             0.00252
   28  60             0.00221
   28  61             0.00182
   28  62             0.00184
   28  63             0.00166
   28  64             0.00145
   28  65             0.00119
   28  66             0.00110
   28  67             0.00093
   28  68             0.00083
   28  69             0.00078
   28  70             0.00071
   28  71             0.00061
   28  72             0.00039
   28  73             0.00044
   28  74             0.00037
   28  75             0.00038
   28  76             0.00034
   28  77             0.00033
   28  78             0.00029
   28  79             0.00029
   28  80             0.00024
   28  81             0.00025
   28  82             0.00019
   28  83             0.00016
   29  35        105883.00781
   29  37           157.78160
   29  38         51199.46875
   29  39             3.71536
   29  40            44.67945
   29  41            14.56347
   29  42             7.18767
   29  43             3.19367
   29  44             2.92321
   29  45             1.31041
   29  46             0.94252
   29  47             0.60330
   29  48             0.30691
   29  49             0.24410
   29  50             0.20842
   29  51             0.08806
   29  52             0.08867
   29  53             0.06508
   29  54             0.02547
   29  55             0.00714
   29  56             0.00954
   29  57             0.00418
   29  58             0.00588
   29  59             0.00259
   29  60             0.00267
   29  61             0.00209
   29  62             0.00214
   29  63             0.00188
   29  64             0.00162
   29  65             0.00124
   29  66             0.00121
   29  67             0.00104
   29  68             0.00089
   29  69             0.00080
   29  70             0.00069
   29  71             0.00066
   29  72             0.00060
   29  73             0.00048
   29  74             0.00044
   29  75             0.00045
   29  76             0.00043
   29  77             0.00038
   29  78             0.00034
   29  79             0.00033
   29  80             0.00030
   29  81             0.00028
   29  82             0.00022
   29  83             0.00018
   30  39          1056.73584
   30  41          6587.35498
   30  42      19716640.00000
   30  43           118.79770
   30  44           608.40125
   30  45            14.37363
   30  46            31.87006
   30  47             5.13768
   30  48             3.26675
   30  49             1.15846
   30  50             1.34704
   30  51             0.28238
   30  52             0.16668
   30  53             0.07159
   30  54             0.04268
   30  55             0.02211
   30  56             0.01615
   30  57             0.00600
   30  58             0.00833
   30  59             0.00473
   30  60             0.00584
   30  61             0.00447
   30  62             0.00460
   30  63             0.00409
   30  64             0.00320
   30  65             0.00219
   30  66             0.00215
   30  67             0.00181
   30  68             0.00146
   30  69             0.00138
   30  70             0.00120
   30  71             0.00099
   30  72             0.00092
   30  73             0.00074
   30  74             0.00061
   30  75             0.00061
   30  76             0.00059
   30  77             0.00057
   30  78             0.00051
   30  79             0.00047
   30  80             0.00041
   30  81             0.00038
   30  82             0.00028
   30  83             0.00024
   31  39        326960.50000
   31  41           937.72333
   31  42          5180.83447
   31  43            62.92712
   31  44            35.94667
   31  45             8.40229
   31  46             5.96033
   31  47             3.39783
   31  48             2.43826
   31  49             0.77120
   31  50             1.10634
   31  51             0.28912
   31  52             0.18686
   31  53             0.06834
   31  54             0.05517
   31  55             0.02253
   31  56             0.02031
   31  57             0.00804
   31  58             0.01050
   31  59             0.00856
   31  60             0.00555
   31  61             0.00409
   31  62             0.00413
   31  63             0.00355
   31  64             0.00323
   31  65             0.00337
   31  66             0.00261
   31  67             0.00228
   31  68             0.00179
   31  69             0.00169
   31  70             0.00145
   31  71             0.00118
   31  72             0.00105
   31  73             0.00084
   31  74             0.00075
   31  75             0.00056
   31  76             0.00054
   31  77             0.00059
   31  78             0.00055
   31  79             0.00050
   31  80             0.00046
   31  81             0.00043
   31  82             0.00033
   31  83             0.00027
   32  43          2071.96582
   32  45          1872.31445
   32  46        148482.50000
   32  47           237.55310
   32  48          1247.72021
   32  49            18.39966
   32  50            30.05527
   32  51             0.79114
   32  52             0.93454
   32  53             0.05115
   32  54             0.16152
   32  55             0.05720
   32  56             0.04030
   32  57             0.01523
   32  58             0.02031
   32  59             0.01553
   32  60             0.01610
   32  61             0.00997
   32  62             0.01045
   32  63             0.00826
   32  64             0.00586
   32  65             0.00518
   32  66             0.00377
   32  67             0.00329
   32  68             0.00249
   32  69             0.00233
   32  70             0.00204
   32  71             0.00173
   32  72             0.00147
   32  73             0.00121
   32  74             0.00117
   32  75             0.00100
   32  76             0.00078
   32  77             0.00073
   32  78             0.00074
   32  79             0.00067
   32  80             0.00063
   32  81             0.00055
   32  82             0.00042
   32  83             0.00033
   32  84             0.00041
   33  41        652108.50000
   33  43         10924.73438
   33  44         89179.00000
   33  45           648.46497
   33  46           737.45575
   33  47            79.48928
   33  48           136.60023
   33  49            16.37371
   33  50            30.10025
   33  51             1.17447
   33  52             0.81502
   33  53             0.25460
   33  54             0.13416
   33  55             0.07881
   33  56             0.05888
   33  57             0.02048
   33  58             0.02854
   33  59             0.01332
   33  60             0.02041
   33  61             0.01367
   33  62             0.01511
   33  63             0.01116
   33  64             0.00761
   33  65             0.00696
   33  66             0.00497
   33  67             0.00465
   33  68             0.00332
   33  69             0.00296
   33  70             0.00228
   33  71             0.00201
   33  72             0.00167
   33  73             0.00140
   33  74             0.00115
   33  75             0.00106
   33  76             0.00086
   33  77             0.00072
   33  78             0.00082
   33  79             0.00073
   33  80             0.00071
   33  81             0.00064
   33  82             0.00049
   33  83             0.00038
   33  84             0.00043
   33  85             0.00039
   33  86             0.00039
   34  45    4889819136.00000
   34  47         48050.30078
   34  49           520.29834
   34  50          8835.97266
   34  51             6.14934
   34  52             9.10242
   34  53             0.78028
   34  54             0.39529
   34  55             0.09001
   34  56             0.12650
   34  57             0.03650
   34  58             0.05267
   34  59             0.05744
   34  60             0.04582
   34  61             0.02381
   34  62             0.02791
   34  63             0.01944
   34  64             0.01465
   34  65             0.00716
   34  66             0.00749
   34  67             0.00642
   34  68             0.00522
   34  69             0.00447
   34  70             0.00361
   34  71             0.00277
   34  72             0.00243
   34  73             0.00253
   34  74             0.00194
   34  75             0.00159
   34  76             0.00137
   34  77             0.00114
   34  78             0.00105
   34  79             0.00102
   34  80             0.00098
   34  81             0.00085
   34  82             0.00061
   34  83             0.00048
   34  84             0.00061
   34  85             0.00051
   34  86             0.00052
   35  43       9176744.00000
   35  45         69046.72656
   35  47          4709.22217
   35  48        664109.62500
   35  49           338.10089
   35  50          2318.25806
   35  51             9.69094
   35  52             6.54251
   35  53             1.39905
   35  54             0.17710
   35  55             0.10590
   35  56             0.05127
   35  57             0.03378
   35  58             0.04028
   35  59             0.10840
   35  60             0.06802
   35  61             0.03432
   35  62             0.03848
   35  63             0.02601
   35  64             0.01755
   35  65             0.00576
   35  66             0.00717
   35  67             0.00540
   35  68             0.00486
   35  69             0.00432
   35  70             0.00376
   35  71             0.00313
   35  72             0.00262
   35  73             0.00265
   35  74             0.00205
   35  75             0.00177
   35  76             0.00173
   35  77             0.00162
   35  78             0.00116
   35  79             0.00109
   35  80             0.00118
   35  81             0.00100
   35  82             0.00087
   35  83             0.00054
   35  84             0.00071
   35  85             0.00061
   35  86             0.00062
   35  87             0.00058
   35  88             0.00053
   36  49       3348324.25000
   36  51           160.95570
   36  52           241.47935
   36  53             5.28076
   36  54             2.69281
   36  55             0.49703
   36  56             0.42538
   36  57             0.10445
   36  58             0.29123
   36  59             0.23278
   36  60             0.16588
   36  61             0.06644
   36  62             0.08380
   36  63             0.05996
   36  64             0.03794
   36  65             0.01287
   36  66             0.01931
   36  67             0.01451
   36  68             0.01216
   36  69             0.01020
   36  70             0.00825
   36  71             0.00645
   36  72             0.00596
   36  73             0.00515
   36  74             0.00399
   36  75             0.00268
   36  76             0.00239
   36  77             0.00220
   36  78             0.00195
   36  79             0.00138
   36  80             0.00153
   36  81             0.00140
   36  82             0.00121
   36  83             0.00071
   36  84             0.00099
   36  85             0.00088
   36  86             0.00083
   36  87             0.00078
   36  88             0.00072
   37  47       2662799.00000
   37  49         95687.82031
   37  50     138112608.00000
   37  51           127.27120
   37  52            89.18463
   37  53            28.99730
   37  54             8.92000
   37  55             0.27064
   37  56             0.17518
   37  57             0.15022
   37  58             0.07364
   37  59             0.06758
   37  60             0.04513
   37  61             0.04424
   37  62             0.03973
   37  63             0.03529
   37  64             0.03649
   37  65             0.01298
   37  66             0.01590
   37  67             0.01214
   37  68             0.01078
   37  69             0.00867
   37  70             0.00731
   37  71             0.00590
   37  72             0.00589
   37  73             0.00465
   37  74             0.00435
   37  75             0.00364
   37  76             0.00280
   37  77             0.00297
   37  78             0.00242
   37  79             0.00167
   37  80             0.00169
   37  81             0.00174
   37  82             0.00145
   37  83             0.00078
   37  84             0.00124
   37  85             0.00111
   37  86             0.00105
   37  87             0.00095
   37  88             0.00088
   37  89             0.00083
   37  90             0.00073
   37  91             0.00039
   38  51         34137.64063
   38  52       1631475.50000
   38  53          1661.92200
   38  54           165.07568
   38  55             2.85738
   38  56             7.52232
   38  57             5.18341
   38  58             0.97680
   38  59             0.92989
   38  60             0.72543
   38  61             0.32076
   38  62             0.38789
   38  63             0.30096
   38  64             0.11900
   38  65             0.03181
   38  66             0.06510
   38  67             0.04109
   38  68             0.03492
   38  69             0.02689
   38  70             0.02007
   38  71             0.01379
   38  72             0.01489
   38  73             0.01166
   38  74             0.00509
   38  75             0.00565
   38  76             0.00478
   38  77             0.00394
   38  78             0.00342
   38  79             0.00305
   38  80             0.00212
   38  81             0.00234
   38  82             0.00211
   38  83             0.00096
   38  84             0.00171
   38  85             0.00155
   38  86             0.00147
   38  87             0.00137
   38  88             0.00126
   38  89             0.00115
   38  90             0.00097
   38  91             0.00054
   38  92             0.00060
   38  93             0.00061
   39  51         18156.23828
   39  52         31989.20898
   39  53          1223.13403
   39  54            12.09476
   39  55            36.78020
   39  56             1.99067
   39  57             1.59158
   39  58             0.28227
   39  59             0.32566
   39  60             0.16485
   39  61             0.28254
   39  62             0.13377
   39  63             0.17196
   39  64             0.06761
   39  65             0.02879
   39  66             0.04256
   39  67             0.03140
   39  68             0.02648
   39  69             0.02159
   39  70             0.01721
   39  71             0.01175
   39  72             0.01202
   39  73             0.00893
   39  74             0.00593
   39  75             0.00536
   39  76             0.00429
   39  77             0.00454
   39  78             0.00375
   39  79             0.00346
   39  80             0.00313
   39  81             0.00354
   39  82             0.00318
   39  83             0.00128
   39  84             0.00250
   39  85             0.00221
   39  86             0.00210
   39  87             0.00199
   39  88             0.00185
   39  89             0.00180
   39  90             0.00144
   39  91             0.00110
   39  92             0.00069
   39  93             0.00069
   39  94             0.00067
   39  95             0.00063
   40  53   26562707456.00000
   40  55         55486.67969
   40  56     251741200.00000
   40  57          1525.72583
   40  58           136.36380
   40  59            38.49619
   40  60            20.77184
   40  61            14.75128
   40  62             6.99654
   40  63             1.46159
   40  64             0.74164
   40  65             0.05027
   40  66             0.37107
   40  67             0.18685
   40  68             0.14980
   40  69             0.10217
   40  70             0.07454
   40  71             0.04234
   40  72             0.04279
   40  73             0.02616
   40  74             0.01521
   40  75             0.01344
   40  76             0.00961
   40  77             0.00843
   40  78             0.00801
   40  79             0.00702
   40  80             0.00451
   40  81             0.00514
   40  82             0.00452
   40  83             0.00180
   40  84             0.00366
   40  85             0.00313
   40  86             0.00297
